row ID	row m/z	row retention time	Compound	C1-12H	C2-12H	C3-12H	C4-12H	C1-24H	C2-24H	C3-24H	C4-24H	C1-36H	C2-36H	C3-36H	C4-36H	C1-48H	C2-48H	C3-48H	C4-48H	C1-60H	C2-60H	C3-60H	C4-60H	C1-72H	C2-72H	C3-72H	C4-72H	M1-12H	M2-12H	M3-12H	M4-12H	M1-24H	M2-24H	M3-24H	M4-24H	M1-36H	M2-36H	M3-36H	M4-36H	M1-48H	M2-48H	M3-48H	M4-48H	M1-60H	M2-60H	M3-60H	M4-60H	M1-72H	M2-72H	M3-72H	M4-72H
2746	714.5501299	16.725826	N-(hexadecanoyl)-1beta-glucosyl-4E,14Z-sphingadienine	31914.107	49678.89	36153.965	41312.24	42972	28152.748	34614.47	21146.686	13749.4375	14985.078	15162.285	18343	18813.678	29137.69	28858.268	18127.803	13597.233	24458.848	27652.25	34610.777	28287.547	29630.965	50742.113	36919.47	24761.105	0	32695.414	37003.06	26629.76	18440.46	22986.527	22494.297	27412.883	30483.357	28225.943	17389.73	25288.225	23549.635	26942.422	13145.219	26916.32	23742.133	31753.238	23602.5	21759.64	20451.684	21613.074	28292.193
2782	417.3355527	17.331821	1-(4-Methoxyphenyl)icosane-1,3-dione	21680.123	43867.812	42556.406	47699.586	24123.344	20480.951	37651.08	16905.639	15363.363	22497.664	18955.607	17839.074	19883.137	22865.857	21216.857	21892.703	11471.903	36734.676	22240.393	25714.43	29204.479	43122.008	64077.96	26925.352	32419.234	33226.906	47382.273	30784.078	18789.127	24771.178	19169.148	28202.133	27667.69	19777.203	25257.266	18778.525	19478.727	21297.867	21857.283	15599.641	41202.88	25255.246	32124.3	22431.264	21363.389	22701.453	24428.73	33070.85
2798	481.2919641	17.368183	Didecanoylphosphatidic acid	0	0	0	0	0	0	1856.294	0	14447.238	22282.422	20043.87	16813.576	62413.61	31685.965	30491.11	44451.527	17257.775	180498.52	73040.76	63224.758	164678.38	187855.03	265461.6	63166.977	0	0	0	0	0	0	0	0	13377.438	12134.725	24953.762	8955.455	19182.213	25047.89	50254.008	30280.209	80474.71	50543.977	81819.6	79762.63	62818.62	79374.1	90903.77	116816.664
2812	313.3093287	17.44604	 Ethyl stearate	49796.004	77644.58	57205.227	40322.85	489627.56	383285.22	339030.22	264184.62	114844.6	268869.66	142921.56	146546.22	207026.31	257800.78	216512.45	187803.48	133933.98	273014.38	231793.17	281943.66	190767.02	339440.2	410664.94	245795.06	4507.4116	0	8748.252	7274.545	325957.75	279819	359848.53	234097.62	343844.28	356506.97	444900.34	316361.78	258304.3	296640.53	377583.38	311013.7	336373.8	262714.9	337181.75	336903.25	225502.52	293753.2	269853.9	308900.88
2843	635.4634428	17.72372	1-tridecanoyl-2-octadecanoyl-glycero-3-phosphate	17007.129	27740.426	20746.023	15235.298	52943.53	51098.21	55263.44	41340.55	65812.86	5149.491	33005.652	50499.004	13457.587	2372.8606	0	0	0	0	0	0	2063.7642	17333.58	0	0	24636.875	15884.795	27273.549	19558.621	70513.27	42450.22	70321.33	45623.594	50954.254	138018.27	98902.39	39175.043	92676.45	82500.7	107401.36	34064.973	51284.902	52111.2	106509.72	56868.715	36160.35	59154.574	58700.49	43169.684
2850	782.567922	17.7953	Dilinoleoylphosphatidylcholine	99149.266	259318.84	224820.03	153608.38	114910.61	65565.62	70027.03	55924.715	0	0	0	0	0	0	0	0	0	0	0	0	0	15447.797	0	0	34422.86	2096.897	1159580.4	171266.47	56848.906	41515.074	45794.086	58387.285	0	0	57635.11	22713.18	34608.027	29205.18	37301.145	11427.373	25194.652	17331.275	47463.3	9561.123	7298.7725	15205.408	24397.945	15737.726
2867	368.3878696	18.019903	Tetracosanamide	0	0	0	0	0	0	0	0	30191.986	20467.59	36389.914	24501.688	34224.96	20919.773	19921.152	25646.066	12790.773	122175.67	36229.336	29595.66	134367.16	44479.586	133281.92	53922.543	0	0	0	0	0	0	0	0	9436.57	6840.6265	10376.43	7934.627	14377.366	14421.922	24883.412	19664.105	33746.92	20130.953	28320.566	37484.562	27032.21	28877.533	26552.238	27561.441
2876	415.3562666	18.039255	DL-alpha-Tocopherol	1061486.6	1840373	1823423.6	1783805.5	1047916.7	873981.9	1070649.9	769109.5	555999.7	769751.25	814350.7	747972	960579.06	823229.1	900586	681973.8	537610.75	1201347.8	940933.94	1031645.1	1101747.5	1345990.2	1641483	1055505.5	1999898.6	1849045.9	2408046.8	2132898	800085.44	820361.56	745077.06	840042.75	1136264.1	740252.3	924134.44	785144.56	842538.1	772832.94	943117.5	691482.1	1135416	757038.9	1059940.2	1001886.6	762025.3	853008	958063.2	884215.7
2879	151.0749421	18.039516	2-Ethyl-6-methylcyclohexa-2,5-diene-1,4-dione	29454.232	53727.777	50516.35	53272.45	28016.35	23570.963	27093.375	16621.922	14840.995	18535.264	22361.975	18388.908	23593.287	20656.174	24448.164	16410.355	13518.302	33880.902	26681.066	26196.676	28825.049	27619.168	46578.25	28076.602	59452.652	46868.137	69923.88	60605.195	20788.943	19347.705	20071.342	22288.365	24291.27	18002.365	23999.703	20594.799	21359.95	23490.314	26820.926	16620.8	30741.607	19643.988	26183.006	27328.84	19279.61	21683.844	21413.43	25591.959
2938	399.3614001	18.629354	Campest-4-en-3-one	64451.87	83185.91	134909.88	93861.625	36525.816	36134.95	69089.34	21753.562	6607.5547	26435.607	25803.238	17877.377	29903.145	35346.258	35823.28	23973.273	13681.042	33746.492	47870.914	47844.58	49618.617	69754.65	75766.98	39988.727	84101.39	101167.65	155838.62	154279.25	48691.055	33762.273	31702.264	25492.148	52006.414	28464.531	32704.072	34665.375	28827	22622.43	69746.45	25896.715	35451.434	18252.854	60763.094	55512.14	21861.062	28869.14	55201.69	24208.375
2954	429.3719431	18.751648	2,5,7,8-tetramethyl-2-[(E)-4,8,12-trimethyltridec-3-enyl]-3,4-dihydrochromen-1-ium-6-ol	1239112	1664786.2	1880470.4	1897372.4	1086071.6	885089.7	923757.94	558225.3	432988.75	741906	714121	610886.9	896728.9	892824.2	963071.9	637783.75	454038.62	1061164.6	1021418.3	1157519.2	1187043.2	1511716	2057723.4	1237697	2391737.2	1768892.1	2579490	2443115.8	719378.8	511273.62	550115.6	551192.06	1024730.75	688255.7	935116.1	698996.7	844701.2	671535.7	1054133.4	589274.75	1088412.4	720571.25	1240894.1	1041589.5	694569.9	900007.56	1131103.1	933580.6
2959	589.5657235	18.810846	Ethylene dioleamide	0	0	0	0	0	0	0	0	25919.156	33215.395	57260.664	18673.283	103035.016	34630.008	12678.021	23256.465	60104.816	113168.11	22311.49	35504.723	131861.58	0	230294.03	162242.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2126.5251	13937.328	8151.9937	8032.5205	11346.77	0	4678.3994
